User_Id,Customer_Age,Trx_Vlu,Trx_Age,Trx_Rank,Points,Category In English,Mer_Id
7340,51,652.5,246,1,6525,Grocery,8
7340,51,242.0,51,2,2420,Grocery,8
7343,81,284.0,85,1,2840,Grocery,8
7343,81,1118.0,81,2,11180,Grocery,8
7344,34,218.0,34,1,2180,Grocery,8
7345,41,166.0,41,1,1660,Grocery,8
7347,41,500.0,327,1,5000,Grocery,8
7347,41,200.0,269,2,2000,Grocery,8
7347,41,202.0,201,3,2020,Grocery,8
7347,41,600.0,41,4,6000,Grocery,8
7349,36,132.0,36,1,1320,Grocery,8
7351,34,249.0,34,1,2490,Grocery,8
7352,68,184.0,68,1,1840,Grocery,8
7353,123,100.0,123,1,1000,Grocery,8
7356,69,560.0,69,1,5600,Grocery,8
7358,20,277.0,20,1,2770,Grocery,8
7359,14,1816.0,14,1,18160,Grocery,8
7361,86,156.0,86,1,1560,Grocery,8
7363,198,116.0,198,1,1160,Grocery,8
7367,68,290.0,68,1,2900,Grocery,8
7368,70,270.0,70,1,2700,Grocery,8
7369,316,200.0,316,1,2000,Grocery,8
7374,151,85.0,257,1,850,Grocery,8
7377,239,200.0,239,1,2000,Grocery,8
7378,66,268.0,66,1,2680,Grocery,8
7379,17,140.0,17,1,1400,Grocery,8
7382,229,64.0,229,1,640,Grocery,8
7383,40,130.0,40,1,1300,Grocery,8
7385,256,121.0,256,1,1210,Grocery,8
7386,41,131.0,306,1,1310,Grocery,8
7386,41,92.0,41,2,920,Grocery,8
7387,265,90.0,265,1,900,Grocery,8
7388,42,648.0,137,1,6480,Grocery,8
7388,42,1000.0,42,2,10000,Grocery,8
7389,155,166.0,155,1,1660,Grocery,8
7391,149,140.0,149,1,1400,Grocery,8
7393,116,192.0,116,1,1920,Grocery,8
7394,247,176.0,247,1,1760,Grocery,8
7397,63,250.0,63,1,2500,Grocery,8
7399,166,198.5,166,1,1985,Grocery,8
7402,54,320.0,54,1,3200,Grocery,8
7404,41,232.0,41,1,2320,Grocery,8
7406,260,485.0,260,1,4850,Grocery,8
7407,297,124.0,297,1,1240,Grocery,8
7409,325,172.0,325,1,1720,Grocery,8
7410,27,378.0,258,1,3780,Grocery,8
7411,13,214.0,13,1,2140,Grocery,8
7412,218,380.0,218,1,3800,Grocery,8
7414,20,1000.0,20,1,10000,Grocery,8
7415,99,128.0,236,1,1280,Grocery,8
7415,99,120.0,99,2,1200,Grocery,8
7417,20,341.0,20,1,3410,Grocery,8
7418,67,216.0,67,1,2160,Grocery,8
7421,21,224.0,21,1,2240,Grocery,8
7422,87,53.8,87,1,538,Grocery,8
7424,89,140.0,264,1,1400,Grocery,8
7424,89,352.0,89,2,3520,Grocery,8
7427,180,84.0,180,1,840,Grocery,8
7428,34,187.3,34,1,1873,Grocery,8
7433,218,50.0,218,1,500,Grocery,8
7436,44,226.0,44,1,2260,Grocery,8
7439,80,155.0,259,1,1550,Grocery,8
7439,80,42.0,80,2,420,Grocery,8
7440,44,156.0,44,1,1560,Grocery,8
7443,104,198.0,104,1,1980,Grocery,8
7444,11,116.0,11,1,1160,Grocery,8
7446,55,208.0,55,1,2080,Grocery,8
7448,250,762.0,269,1,7620,Grocery,8
7448,250,54.0,250,2,540,Grocery,8
7451,251,130.0,251,1,1300,Grocery,8
7454,55,156.0,55,1,1560,Grocery,8
7455,13,203.0,13,1,2030,Grocery,8
7457,86,212.0,86,1,2120,Grocery,8
7462,60,162.0,60,1,1620,Grocery,8
7463,158,360.0,158,1,3600,Grocery,8
7464,55,916.0,55,1,9160,Grocery,8
7465,132,140.0,132,1,1400,Grocery,8
7467,50,402.0,50,1,4020,Grocery,8
7470,20,171.0,20,1,1710,Grocery,8
7472,41,77.0,41,1,770,Grocery,8
7475,76,161.0,261,1,1610,Grocery,8
7475,76,46.0,76,2,460,Grocery,8
7476,19,268.0,235,1,2680,Grocery,8
7477,34,425.0,34,1,4250,Grocery,8
7480,226,38.0,226,1,380,Grocery,8
7485,53,104.9,53,1,1049,Grocery,8
7486,41,186.0,229,1,1860,Grocery,8
7486,41,75.0,41,2,750,Grocery,8
7487,254,65.0,254,1,650,Grocery,8
7492,165,700.0,258,1,7000,Grocery,8
7492,165,300.0,165,2,3000,Grocery,8
7493,242,169.7,242,1,1697,Grocery,8
7498,15,145.8,15,1,1458,Grocery,8
7499,264,116.0,264,1,1160,Grocery,8
7504,223,292.0,223,1,2920,Grocery,8
7505,20,58.0,20,1,580,Grocery,8
7507,177,154.0,177,1,1540,Grocery,8
7510,322,186.0,322,1,1860,Grocery,8
7511,256,489.0,256,1,4890,Grocery,8
7512,20,64.0,20,1,640,Grocery,8
7514,61,472.5,68,1,4725,Grocery,8
7515,34,1487.0,34,1,14870,Grocery,8
7519,27,134.0,27,1,1340,Grocery,8
7521,152,233.3,152,1,2333,Grocery,8
7523,108,84.0,108,1,840,Grocery,8
7530,184,380.0,184,1,3800,Grocery,8
7531,91,180.0,91,1,1800,Grocery,8
7532,6,312.0,6,1,3120,Grocery,8
7534,65,208.6,65,1,2086,Grocery,8
7535,6,344.0,204,1,3440,Grocery,8
7535,6,232.0,6,2,2320,Grocery,8
7538,101,152.0,101,1,1520,Grocery,8
7540,79,318.0,79,1,3180,Grocery,8
7543,8,194.0,8,1,1940,Grocery,8
7544,257,179.0,257,1,1790,Grocery,8
7545,18,88.2,18,1,882,Grocery,8
7546,25,1244.0,25,1,12440,Grocery,8
7548,261,68.0,261,1,680,Grocery,8
7549,21,205.0,261,1,2050,Grocery,8
7549,21,120.0,211,2,1200,Grocery,8
7549,21,60.9,183,3,609,Grocery,8
7549,21,120.0,132,4,1200,Grocery,8
7549,21,120.0,74,5,1200,Grocery,8
7549,21,58.0,38,6,580,Grocery,8
7549,21,60.0,21,7,600,Grocery,8
7550,26,166.0,192,1,1660,Grocery,8
7553,36,124.0,36,1,1240,Grocery,8
7554,139,144.0,139,1,1440,Grocery,8
7558,4,1212.0,80,1,12120,Grocery,8
7558,4,148.0,4,2,1480,Grocery,8
7559,169,114.0,169,1,1140,Grocery,8
7561,17,418.0,20,1,4180,Grocery,8
7561,17,758.0,17,2,7580,Grocery,8
7562,13,282.0,13,1,2820,Grocery,8
7564,243,306.0,243,1,3060,Grocery,8
7565,36,214.0,36,1,2140,Grocery,8
7567,13,277.0,13,1,2770,Grocery,8
7568,161,218.0,161,1,2180,Grocery,8
7569,2,50.0,182,1,500,Grocery,8
7569,2,60.0,182,2,600,Grocery,8
7569,2,80.0,2,3,800,Grocery,8
7570,176,27.0,176,1,270,Grocery,8
7572,31,200.0,31,1,2000,Grocery,8
7573,39,1252.0,238,1,12520,Grocery,8
7573,39,638.0,39,2,6380,Grocery,8
7575,13,546.0,307,1,5460,Grocery,8
7575,13,65.0,271,2,650,Grocery,8
7575,13,60.0,255,3,600,Grocery,8
7575,13,476.0,34,4,4760,Grocery,8
7575,13,60.0,13,5,600,Grocery,8
7578,75,366.0,75,1,3660,Grocery,8
7582,140,39.3,235,1,393,Grocery,8
7582,140,104.0,140,2,1040,Grocery,8
7585,217,240.0,217,1,2400,Grocery,8
7587,20,208.0,20,1,2080,Grocery,8
7588,267,538.0,267,1,5380,Grocery,8
7590,258,175.0,258,1,1750,Grocery,8
7592,187,140.0,187,1,1400,Grocery,8
7594,27,718.0,251,1,7180,Grocery,8
7594,27,285.0,27,2,2850,Grocery,8
7596,34,271.0,34,1,2710,Grocery,8
7599,243,714.0,243,1,7140,Grocery,8
7601,164,118.9,164,1,1189,Grocery,8
7602,41,1104.0,41,1,11040,Grocery,8
7603,232,186.0,232,1,1860,Grocery,8
7607,13,267.8,13,1,2678,Grocery,8
7609,286,166.0,286,1,1660,Grocery,8
7613,277,170.0,277,1,1700,Grocery,8
7615,247,156.0,247,1,1560,Grocery,8
7618,256,90.0,256,1,900,Grocery,8
7627,64,870.0,64,1,8700,Grocery,8
7628,39,792.0,39,1,7920,Grocery,8
7636,27,736.0,217,1,7360,Grocery,8
7636,27,337.0,27,2,3370,Grocery,8
7637,15,455.9,15,1,4559,Grocery,8
7638,20,803.0,270,1,8030,Grocery,8
7638,20,649.0,20,2,6490,Grocery,8
7641,55,148.0,55,1,1480,Grocery,8
7642,25,148.0,25,1,1480,Grocery,8
7645,305,85.0,305,1,850,Grocery,8
7646,40,344.0,288,1,3440,Grocery,8
7646,40,166.2,40,2,1662,Grocery,8
7648,252,44.0,252,1,440,Grocery,8
7649,235,102.0,235,1,1020,Grocery,8
7650,15,230.0,15,1,2300,Grocery,8
7651,10,306.0,10,1,3060,Grocery,8
7654,47,284.0,47,1,2840,Grocery,8
7656,122,240.0,122,1,2400,Grocery,8
7657,305,212.0,305,1,2120,Grocery,8
7659,236,128.0,236,1,1280,Grocery,8
7661,33,218.0,33,1,2180,Grocery,8
7662,26,714.0,33,1,7140,Grocery,8
7662,26,632.0,26,2,6320,Grocery,8
7664,26,244.0,26,1,2440,Grocery,8
7667,301,123.4,301,1,1234,Grocery,8
7668,203,76.0,203,1,760,Grocery,8
7672,59,598.0,59,1,5980,Grocery,8
7673,58,166.0,266,1,1660,Grocery,8
7673,58,64.0,58,2,640,Grocery,8
7674,195,132.0,195,1,1320,Grocery,8
7675,309,200.0,309,1,2000,Grocery,8
7680,260,150.0,260,1,1500,Grocery,8
7681,160,147.9,160,1,1479,Grocery,8
7683,127,195.7,127,1,1957,Grocery,8
7687,66,268.4,66,1,2684,Grocery,8
7688,26,370.0,237,1,3700,Grocery,8
7688,26,242.0,26,2,2420,Grocery,8
7691,139,854.0,325,1,8540,Grocery,8
7691,139,29.1,312,2,291,Grocery,8
7691,139,120.0,272,3,1200,Grocery,8
7691,139,180.0,211,4,1800,Grocery,8
7691,139,188.0,139,5,1880,Grocery,8
7692,38,1642.0,38,1,16420,Grocery,8
7693,6,637.0,6,1,6370,Grocery,8
7694,166,172.0,166,1,1720,Grocery,8
7696,165,204.0,165,1,2040,Grocery,8
7700,256,50.4,256,1,504,Grocery,8
7703,26,200.0,26,1,2000,Grocery,8
7704,8,226.0,8,1,2260,Grocery,8
7705,41,403.0,41,1,4030,Grocery,8
7708,132,206.0,132,1,2060,Grocery,8
7711,212,176.0,212,1,1760,Grocery,8
7715,59,242.0,59,1,2420,Grocery,8
7716,4,282.0,4,1,2820,Grocery,8
7719,35,200.0,35,1,2000,Grocery,8
7720,82,580.0,82,1,5800,Grocery,8
7722,304,226.0,304,1,2260,Grocery,8
7724,252,122.0,252,1,1220,Grocery,8
7725,261,136.3,261,1,1363,Grocery,8
7728,250,171.0,250,1,1710,Grocery,8
7734,20,1159.0,20,1,11590,Grocery,8
7736,26,148.0,26,1,1480,Grocery,8
7738,251,163.0,251,1,1630,Grocery,8
7740,269,236.0,269,1,2360,Grocery,8
7742,270,146.0,270,1,1460,Grocery,8
7744,250,249.0,250,1,2490,Grocery,8
7745,26,352.0,26,1,3520,Grocery,8
7746,288,194.0,288,1,1940,Grocery,8
7747,120,170.0,120,1,1700,Grocery,8
7749,34,180.0,34,1,1800,Grocery,8
7752,19,364.0,151,1,3640,Grocery,8
7752,19,94.0,19,2,940,Grocery,8
7753,42,1438.0,42,1,14380,Grocery,8
7755,231,162.0,231,1,1620,Grocery,8
7758,27,479.0,27,1,4790,Grocery,8
7760,270,173.0,270,1,1730,Grocery,8
7761,107,306.0,221,1,3060,Grocery,8
7761,107,52.0,107,2,520,Grocery,8
7762,262,133.3,262,1,1333,Grocery,8
7765,300,118.0,300,1,1180,Grocery,8
7767,71,524.0,71,1,5240,Grocery,8
7769,294,776.0,331,1,7760,Grocery,8
7769,294,1432.0,294,2,14320,Grocery,8
7772,262,173.0,262,1,1730,Grocery,8
7774,27,161.0,27,1,1610,Grocery,8
7775,205,185.2,205,1,1852,Grocery,8
7776,138,142.0,138,1,1420,Grocery,8
7781,153,660.0,153,1,6600,Grocery,8
7783,257,159.0,257,1,1590,Grocery,8
7784,195,250.0,195,1,2500,Grocery,8
7787,70,246.0,70,1,2460,Grocery,8
7789,37,464.0,37,1,4640,Grocery,8
7792,46,246.0,46,1,2460,Grocery,8
7799,191,268.0,191,1,2680,Grocery,8
7801,269,136.0,269,1,1360,Grocery,8
7802,41,245.0,41,1,2450,Grocery,8
7810,134,194.0,134,1,1940,Grocery,8
7811,37,344.0,287,1,3440,Grocery,8
7811,37,124.0,72,2,1240,Grocery,8
7811,37,20.0,37,3,200,Grocery,8
7812,63,116.0,63,1,1160,Grocery,8
7814,30,156.9,30,1,1569,Grocery,8
7816,16,198.0,237,1,1980,Grocery,8
7816,16,82.0,16,2,820,Grocery,8
7817,42,266.7,58,1,2667,Grocery,8
7817,42,580.0,55,2,5800,Grocery,8
7817,42,20.0,42,3,200,Grocery,8
7818,112,312.6,112,1,3126,Grocery,8
7819,128,98.0,128,1,980,Grocery,8
7820,48,444.0,52,1,4440,Grocery,8
7820,48,340.0,48,2,3400,Grocery,8
7822,232,122.0,232,1,1220,Grocery,8
7827,256,162.0,256,1,1620,Grocery,8
7829,85,212.0,197,1,2120,Grocery,8
7829,85,56.0,85,2,560,Grocery,8
7832,111,106.0,111,1,1060,Grocery,8
7834,174,164.0,174,1,1640,Grocery,8
7835,70,1370.0,318,1,13700,Grocery,8
7835,70,122.0,295,2,1220,Grocery,8
7835,70,90.0,270,3,900,Grocery,8
7835,70,994.0,70,4,9940,Grocery,8
7836,13,201.0,13,1,2010,Grocery,8
7841,37,228.0,269,1,2280,Grocery,8
7841,37,118.6,37,2,1186,Grocery,8
7842,11,320.0,11,1,3200,Grocery,8
7849,153,118.0,153,1,1180,Grocery,8
7850,247,170.0,247,1,1700,Grocery,8
7852,119,166.0,119,1,1660,Grocery,8
7855,10,178.2,302,1,1782,Grocery,8
7855,10,95.3,10,2,953,Grocery,8
7857,34,1063.0,270,1,10630,Grocery,8
7857,34,1029.0,34,2,10290,Grocery,8
7858,261,96.0,261,1,960,Grocery,8
7859,209,254.0,209,1,2540,Grocery,8
7862,20,4742.0,20,1,47420,Grocery,8
7862,20,312.0,20,2,3120,Grocery,8
7863,20,151.0,20,1,1510,Grocery,8
7864,116,94.0,116,1,940,Grocery,8
7867,225,216.0,225,1,2160,Grocery,8
7869,101,80.0,101,1,800,Grocery,8
7870,6,150.0,275,1,1500,Grocery,8
7870,6,64.0,76,2,640,Grocery,8
7870,6,31.0,6,3,310,Grocery,8
7871,34,438.0,34,1,4380,Grocery,8
7872,27,1278.0,177,1,12780,Grocery,8
7872,27,1875.0,27,2,18750,Grocery,8
7875,18,156.0,18,1,1560,Grocery,8
7876,85,1201.0,85,1,12010,Grocery,8
7878,18,224.0,18,1,2240,Grocery,8
7880,152,156.0,152,1,1560,Grocery,8
7883,108,236.0,108,1,2360,Grocery,8
7886,262,184.0,262,1,1840,Grocery,8
7887,304,115.0,304,1,1150,Grocery,8
7889,54,244.0,54,1,2440,Grocery,8
7890,95,160.0,95,1,1600,Grocery,8
7891,261,489.0,261,1,4890,Grocery,8
7894,121,154.0,121,1,1540,Grocery,8
7895,91,242.0,91,1,2420,Grocery,8
7896,270,818.0,270,1,8180,Grocery,8
7897,34,233.0,34,1,2330,Grocery,8
7898,52,162.0,52,1,1620,Grocery,8
7902,138,154.0,138,1,1540,Grocery,8
7905,248,134.0,248,1,1340,Grocery,8
7908,10,200.0,10,1,2000,Grocery,8
7911,250,581.0,250,1,5810,Grocery,8
7913,265,88.0,265,1,880,Grocery,8
7918,275,332.0,275,1,3320,Grocery,8
7922,16,458.0,16,1,4580,Grocery,8
7923,309,268.0,309,1,2680,Grocery,8
7925,13,109.0,13,1,1090,Grocery,8
7928,30,176.0,30,1,1760,Grocery,8
7929,262,198.0,262,1,1980,Grocery,8
7930,305,142.0,305,1,1420,Grocery,8
7933,269,307.0,269,1,3070,Grocery,8
7935,299,196.0,299,1,1960,Grocery,8
7937,27,258.0,27,1,2580,Grocery,8
7938,237,152.0,237,1,1520,Grocery,8
7939,148,16.0,148,1,160,Grocery,8
7940,230,152.0,230,1,1520,Grocery,8
7943,249,166.0,249,1,1660,Grocery,8
7946,252,88.0,252,1,880,Grocery,8
7947,160,86.0,160,1,860,Grocery,8
7948,278,80.0,278,1,800,Grocery,8
7951,34,185.0,34,1,1850,Grocery,8
7958,2,336.0,2,1,3360,Grocery,8
7959,33,227.3,33,1,2273,Grocery,8
7960,83,180.0,83,1,1800,Grocery,8
7961,21,207.5,21,1,2075,Grocery,8
7962,32,138.0,316,1,1380,Grocery,8
7962,32,96.0,32,2,960,Grocery,8
7964,261,197.0,261,1,1970,Grocery,8
7967,248,179.0,248,1,1790,Grocery,8
7968,246,304.0,246,1,3040,Grocery,8
7969,196,140.0,196,1,1400,Grocery,8
7970,72,116.0,192,1,1160,Grocery,8
7970,72,32.5,72,2,325,Grocery,8
7971,20,674.0,20,1,6740,Grocery,8
7972,114,266.0,114,1,2660,Grocery,8
7976,100,571.1,203,1,5711,Grocery,8
7976,100,600.0,100,2,6000,Grocery,8
7985,102,813.0,252,1,8130,Grocery,8
7985,102,1432.0,102,2,14320,Grocery,8
7990,20,617.0,20,1,6170,Grocery,8
7993,188,106.8,188,1,1068,Grocery,8
7995,20,183.0,20,1,1830,Grocery,8
7997,22,166.0,22,1,1660,Grocery,8
7999,250,226.3,250,1,2263,Grocery,8
8000,62,180.0,62,1,1800,Grocery,8
8003,259,196.0,259,1,1960,Grocery,8
8004,292,152.7,292,1,1527,Grocery,8
8005,13,10920.0,230,1,109200,Grocery,8
8005,13,16040.0,88,2,160400,Grocery,8
8005,13,5492.0,13,3,54920,Grocery,8
8006,34,170.0,219,1,1700,Grocery,8
8006,34,56.8,34,2,568,Grocery,8
8007,245,124.0,245,1,1240,Grocery,8
8010,101,98.0,101,1,980,Grocery,8
8014,53,130.0,53,1,1300,Grocery,8
8015,20,1300.0,20,1,13000,Grocery,8
8019,269,443.0,269,1,4430,Grocery,8
8021,206,149.7,206,1,1497,Grocery,8
8022,40,70.0,40,1,700,Grocery,8
8023,155,246.0,155,1,2460,Grocery,8
8026,71,252.0,71,1,2520,Grocery,8
8030,302,87.8,302,1,878,Grocery,8
8037,262,850.0,262,1,8500,Grocery,8
8038,27,178.0,27,1,1780,Grocery,8
8041,227,105.0,227,1,1050,Grocery,8
8042,252,213.0,252,1,2130,Grocery,8
8044,264,168.0,264,1,1680,Grocery,8
8045,181,399.4,181,1,3994,Grocery,8
8048,261,120.0,261,1,1200,Grocery,8
8053,257,200.1,257,1,2001,Grocery,8
8054,41,344.0,256,1,3440,Grocery,8
8058,307,230.0,307,1,2300,Grocery,8
8060,145,112.0,145,1,1120,Grocery,8
8062,43,451.3,259,1,4513,Grocery,8
8062,43,15.0,255,2,150,Grocery,8
8062,43,525.0,93,3,5250,Grocery,8
8062,43,195.0,43,4,1950,Grocery,8
8066,256,199.0,256,1,1990,Grocery,8
8068,133,238.0,133,1,2380,Grocery,8
8070,71,78.0,71,1,780,Grocery,8
8072,308,141.0,308,1,1410,Grocery,8
8074,268,106.0,268,1,1060,Grocery,8
8077,55,190.0,55,1,1900,Grocery,8
8079,45,212.0,45,1,2120,Grocery,8
8081,44,168.0,44,1,1680,Grocery,8
8085,50,406.0,50,1,4060,Grocery,8
8089,26,705.0,26,1,7050,Grocery,8
8090,142,190.0,142,1,1900,Grocery,8
8097,170,400.0,170,1,4000,Grocery,8
8106,89,240.0,89,1,2400,Grocery,8
8107,18,754.0,18,1,7540,Grocery,8
8108,34,700.0,270,1,7000,Grocery,8
8108,34,1786.7,34,2,17867,Grocery,8
8110,41,2600.0,101,1,26000,Grocery,8
8110,41,1393.0,41,2,13930,Grocery,8
8113,46,160.0,46,1,1600,Grocery,8
8114,193,389.0,256,1,3890,Grocery,8
8115,90,222.0,198,1,2220,Grocery,8
8115,90,40.0,90,2,400,Grocery,8
8116,108,304.0,108,1,3040,Grocery,8
8117,41,61.0,250,1,610,Grocery,8
8117,41,240.0,84,2,2400,Grocery,8
8117,41,60.0,41,3,600,Grocery,8
8119,7,218.0,7,1,2180,Grocery,8
8120,88,152.0,88,1,1520,Grocery,8
8122,246,230.0,246,1,2300,Grocery,8
8124,77,624.0,77,1,6240,Grocery,8
8127,140,149.0,235,1,1490,Grocery,8
8127,140,412.0,140,2,4120,Grocery,8
8128,180,200.0,180,1,2000,Grocery,8
8129,154,238.9,154,1,2389,Grocery,8
8130,188,194.0,188,1,1940,Grocery,8
8131,240,203.3,240,1,2033,Grocery,8
8136,117,230.0,117,1,2300,Grocery,8
8137,71,315.0,269,1,3150,Grocery,8
8137,71,60.0,254,2,600,Grocery,8
8137,71,348.0,71,3,3480,Grocery,8
8139,12,216.0,12,1,2160,Grocery,8
8141,254,223.0,254,1,2230,Grocery,8
8143,72,116.0,72,1,1160,Grocery,8
8144,269,286.0,269,1,2860,Grocery,8
8145,231,150.0,231,1,1500,Grocery,8
8148,20,140.0,303,1,1400,Grocery,8
8148,20,93.0,20,2,930,Grocery,8
8150,20,758.0,299,1,7580,Grocery,8
8150,20,90.0,255,2,900,Grocery,8
8150,20,194.0,69,3,1940,Grocery,8
8150,20,162.0,20,4,1620,Grocery,8
8152,34,384.0,291,1,3840,Grocery,8
8152,34,314.0,34,2,3140,Grocery,8
8153,261,465.0,261,1,4650,Grocery,8
8155,54,386.0,54,1,3860,Grocery,8
8156,232,128.0,232,1,1280,Grocery,8
8160,19,306.0,19,1,3060,Grocery,8
8161,6,486.0,6,1,4860,Grocery,8
8162,26,82.0,26,1,820,Grocery,8
8166,249,63.5,249,1,635,Grocery,8
8167,34,370.0,252,1,3700,Grocery,8
8167,34,407.0,34,2,4070,Grocery,8
8169,264,146.0,264,1,1460,Grocery,8
8170,219,112.0,219,1,1120,Grocery,8
8175,79,500.0,152,1,5000,Grocery,8
8175,79,192.0,79,2,1920,Grocery,8
8176,17,736.0,17,1,7360,Grocery,8
8177,59,266.0,59,1,2660,Grocery,8
8178,269,208.0,269,1,2080,Grocery,8
8179,269,85.0,269,1,850,Grocery,8
8181,41,900.0,270,1,9000,Grocery,8
8181,41,599.0,41,2,5990,Grocery,8
8186,181,30.0,181,1,300,Grocery,8
8188,235,350.0,235,1,3500,Grocery,8
8190,140,210.0,140,1,2100,Grocery,8
8191,55,232.0,55,1,2320,Grocery,8
8195,305,159.0,305,1,1590,Grocery,8
8197,27,100.0,27,1,1000,Grocery,8
8198,28,1000.0,64,1,10000,Grocery,8
8198,28,741.3,28,2,7413,Grocery,8
8200,262,102.0,262,1,1020,Grocery,8
8201,251,660.0,251,1,6600,Grocery,8
8204,256,152.0,256,1,1520,Grocery,8
8206,255,387.0,255,1,3870,Grocery,8
8208,269,138.4,269,1,1384,Grocery,8
8209,41,503.4,306,1,5034,Grocery,8
8209,41,333.5,260,2,3335,Grocery,8
8209,41,958.0,124,3,9580,Grocery,8
8209,41,1020.0,71,4,10200,Grocery,8
8209,41,238.0,56,5,2380,Grocery,8
8209,41,236.0,41,6,2360,Grocery,8
8211,20,2393.0,20,1,23930,Grocery,8
8213,18,56.0,18,1,560,Grocery,8
8214,150,134.0,150,1,1340,Grocery,8
8216,27,164.0,27,1,1640,Grocery,8
8218,35,184.0,35,1,1840,Grocery,8
8219,27,108.0,27,1,1080,Grocery,8
8223,13,4861.0,13,1,48610,Grocery,8
8225,26,139.1,34,1,1391,Grocery,8
8225,26,82.0,26,2,820,Grocery,8
8226,65,94.0,65,1,940,Grocery,8
8227,70,264.0,70,1,2640,Grocery,8
8228,256,119.0,256,1,1190,Grocery,8
8229,66,356.0,66,1,3560,Grocery,8
8230,270,1488.0,270,1,14880,Grocery,8
8231,259,1333.0,259,1,13330,Grocery,8
8234,27,76.0,27,1,760,Grocery,8
8236,20,118.0,249,1,1180,Grocery,8
8236,20,74.0,20,2,740,Grocery,8
8240,6,192.0,6,1,1920,Grocery,8
8241,269,103.0,269,1,1030,Grocery,8
8242,250,292.0,250,1,2920,Grocery,8
8243,19,1576.0,19,1,15760,Grocery,8
8245,246,558.0,246,1,5580,Grocery,8
8246,31,200.0,31,1,2000,Grocery,8
8248,327,126.0,327,1,1260,Grocery,8
8249,34,130.0,34,1,1300,Grocery,8
8251,270,101.0,270,1,1010,Grocery,8
8256,20,1455.0,20,1,14550,Grocery,8
8257,175,910.0,175,1,9100,Grocery,8
8259,316,292.0,316,1,2920,Grocery,8
8260,246,116.0,246,1,1160,Grocery,8
8261,124,168.0,124,1,1680,Grocery,8
8262,27,240.0,317,1,2400,Grocery,8
8262,27,120.0,27,2,1200,Grocery,8
8263,228,194.0,228,1,1940,Grocery,8
8268,117,150.0,117,1,1500,Grocery,8
8269,211,219.3,211,1,2193,Grocery,8
8270,64,160.0,215,1,1600,Grocery,8
8270,64,200.0,64,2,2000,Grocery,8
8271,5,3448.0,5,1,34480,Grocery,8
8272,250,194.0,250,1,1940,Grocery,8
8273,225,240.0,225,1,2400,Grocery,8
8274,26,100.0,289,1,1000,Grocery,8
8274,26,62.5,26,2,625,Grocery,8
8275,261,287.0,306,1,2870,Grocery,8
8275,261,75.7,261,2,757,Grocery,8
8276,64,220.0,64,1,2200,Grocery,8
8277,27,153.0,252,1,1530,Grocery,8
8277,27,351.0,27,2,3510,Grocery,8
8280,44,300.0,181,1,3000,Grocery,8
8282,32,46.0,32,1,460,Grocery,8
8284,279,114.0,279,1,1140,Grocery,8
8288,313,258.0,313,1,2580,Grocery,8
8289,27,229.0,27,1,2290,Grocery,8
8296,131,218.0,131,1,2180,Grocery,8
8303,27,161.0,27,1,1610,Grocery,8
8304,97,128.0,97,1,1280,Grocery,8
8306,258,184.0,258,1,1840,Grocery,8
8308,34,251.0,34,1,2510,Grocery,8
8309,58,68.0,58,1,680,Grocery,8
8310,216,240.0,216,1,2400,Grocery,8
8311,20,244.9,240,1,2449,Grocery,8
8311,20,94.5,20,2,945,Grocery,8
8314,48,344.0,48,1,3440,Grocery,8
8315,288,220.0,288,1,2200,Grocery,8
8319,1,278.0,1,1,2780,Grocery,8
8320,257,125.0,257,1,1250,Grocery,8
8321,89,108.0,89,1,1080,Grocery,8
8322,27,355.0,27,1,3550,Grocery,8
8324,307,96.0,307,1,960,Grocery,8
8328,257,127.0,257,1,1270,Grocery,8
8329,93,140.0,93,1,1400,Grocery,8
8339,234,100.0,234,1,1000,Grocery,8
8342,74,98.0,74,1,980,Grocery,8
8344,24,282.6,24,1,2826,Grocery,8
8345,20,132.0,20,1,1320,Grocery,8
8346,204,116.0,204,1,1160,Grocery,8
8347,83,160.0,83,1,1600,Grocery,8
8353,42,236.0,42,1,2360,Grocery,8
8354,270,2000.0,270,1,20000,Grocery,8
8355,209,59.4,209,1,594,Grocery,8
8356,34,161.0,34,1,1610,Grocery,8
8357,34,150.0,34,1,1500,Grocery,8
8358,69,190.0,69,1,1900,Grocery,8
8360,139,196.0,139,1,1960,Grocery,8
8362,34,1295.0,34,1,12950,Grocery,8
8363,20,553.0,20,1,5530,Grocery,8
8364,20,735.0,270,1,7350,Grocery,8
8364,20,725.0,20,2,7250,Grocery,8
8365,15,237.2,15,1,2372,Grocery,8
8366,173,112.9,173,1,1129,Grocery,8
8367,13,65.0,13,1,650,Grocery,8
8370,2,292.0,2,1,2920,Grocery,8
8372,86,68.0,215,1,680,Grocery,8
8373,61,176.0,61,1,1760,Grocery,8
8374,188,156.0,188,1,1560,Grocery,8
8376,250,103.0,250,1,1030,Grocery,8
8377,119,108.0,119,1,1080,Grocery,8
8379,206,272.0,206,1,2720,Grocery,8
8381,255,159.0,255,1,1590,Grocery,8
8382,20,982.0,299,1,9820,Grocery,8
8382,20,685.0,20,2,6850,Grocery,8
8385,251,286.0,251,1,2860,Grocery,8
8387,256,228.0,256,1,2280,Grocery,8
8388,35,110.0,35,1,1100,Grocery,8
8390,34,243.0,34,1,2430,Grocery,8
8392,12,200.0,12,1,2000,Grocery,8
