User_Id,KMeans_Cluster,Cluster_Name,RFM_Score,Recency,Frequency,Total_Spend
4952,4,🌟 VIP Champions,3.3,41,5,26730.0
4953,1,😴 At-Risk/Dormant,2.05,368,2,342.0
4954,1,😴 At-Risk/Dormant,1.2999999999999998,258,1,136.0
4955,1,😴 At-Risk/Dormant,2.35,257,1,263.0
4956,1,😴 At-Risk/Dormant,1.6,210,1,46.0
4957,3,🆕 Recent Shoppers,2.55,1,1,176.0
4958,1,😴 At-Risk/Dormant,1.2999999999999998,228,1,108.0
4959,1,😴 At-Risk/Dormant,2.7,250,1,720.9
4960,1,😴 At-Risk/Dormant,1.35,329,1,160.0
4961,1,😴 At-Risk/Dormant,2.4,295,1,794.3
4962,1,😴 At-Risk/Dormant,1.6,191,1,122.5
4963,1,😴 At-Risk/Dormant,1.2999999999999998,252,1,100.0
4964,3,🆕 Recent Shoppers,2.25,54,1,165.0
4965,0,💎 High-Value Loyalists,3.6,1,2,999.1
4966,1,😴 At-Risk/Dormant,2.35,236,1,262.0
4967,1,😴 At-Risk/Dormant,1.2999999999999998,253,1,115.0
4968,1,😴 At-Risk/Dormant,1.2999999999999998,250,1,82.0
4969,0,💎 High-Value Loyalists,3.6,9,4,726.0
4970,1,😴 At-Risk/Dormant,1.0,370,1,70.0
4971,0,💎 High-Value Loyalists,3.3,41,4,1033.3
4972,1,😴 At-Risk/Dormant,1.65,248,1,152.0
4973,1,😴 At-Risk/Dormant,1.95,162,1,185.4
4974,1,😴 At-Risk/Dormant,1.0,307,1,118.0
4975,3,🆕 Recent Shoppers,2.65,142,1,330.7
4976,0,💎 High-Value Loyalists,2.2,27,3,89.6
4977,3,🆕 Recent Shoppers,2.6,90,1,246.0
4978,1,😴 At-Risk/Dormant,2.3,212,1,194.3
4979,3,🆕 Recent Shoppers,2.25,41,1,142.0
4980,3,🆕 Recent Shoppers,2.65,130,1,270.0
4981,1,😴 At-Risk/Dormant,1.0,331,1,116.0
4982,0,💎 High-Value Loyalists,3.3,67,3,500.0
4983,3,🆕 Recent Shoppers,2.65,114,1,266.0
4984,0,💎 High-Value Loyalists,2.9,34,2,239.1
4985,0,💎 High-Value Loyalists,3.6,13,5,550.0
4986,0,💎 High-Value Loyalists,1.9,44,5,118.0
4987,1,😴 At-Risk/Dormant,1.6999999999999995,270,1,226.4
4988,1,😴 At-Risk/Dormant,1.2999999999999998,252,1,117.0
4989,0,💎 High-Value Loyalists,2.2,20,2,101.0
4990,3,🆕 Recent Shoppers,3.3,98,1,1035.4
4991,3,🆕 Recent Shoppers,2.95,38,1,266.0
4992,1,😴 At-Risk/Dormant,2.05,320,2,308.0
4993,3,🆕 Recent Shoppers,3.6,27,1,482.0
4994,1,😴 At-Risk/Dormant,1.2999999999999998,269,1,101.0
4995,0,💎 High-Value Loyalists,2.9,12,2,242.0
4996,3,🆕 Recent Shoppers,3.0,190,1,650.0
4997,3,🆕 Recent Shoppers,3.0,163,1,506.0
4998,1,😴 At-Risk/Dormant,1.0,313,1,96.0
4999,1,😴 At-Risk/Dormant,2.0,258,1,235.0
5000,1,😴 At-Risk/Dormant,2.3,201,1,238.0
5001,1,😴 At-Risk/Dormant,2.4,295,1,965.8
5002,1,😴 At-Risk/Dormant,2.35,253,1,330.0
5003,1,😴 At-Risk/Dormant,1.2999999999999998,228,1,106.0
5004,1,😴 At-Risk/Dormant,1.65,250,1,171.9
5005,1,😴 At-Risk/Dormant,2.0,255,1,195.0
5006,1,😴 At-Risk/Dormant,2.35,250,1,266.0
5007,0,💎 High-Value Loyalists,2.9,27,2,253.7
5008,1,😴 At-Risk/Dormant,1.2999999999999998,256,1,62.8
5009,1,😴 At-Risk/Dormant,1.6,202,1,121.0
5010,3,🆕 Recent Shoppers,3.25,20,1,296.0
5011,1,😴 At-Risk/Dormant,1.65,251,1,169.5
5012,3,🆕 Recent Shoppers,2.55,31,2,176.0
5013,0,💎 High-Value Loyalists,3.6,27,3,2252.4
5014,3,🆕 Recent Shoppers,3.25,20,1,285.0
5015,3,🆕 Recent Shoppers,1.95,111,1,184.0
5016,3,🆕 Recent Shoppers,2.6,94,1,200.0
5017,1,😴 At-Risk/Dormant,2.35,233,1,260.0
5018,1,😴 At-Risk/Dormant,1.6999999999999995,315,1,222.0
5019,1,😴 At-Risk/Dormant,1.6,191,1,130.4
5020,1,😴 At-Risk/Dormant,1.35,365,1,144.0
5021,1,😴 At-Risk/Dormant,1.0,325,1,62.0
5022,1,😴 At-Risk/Dormant,1.35,274,1,159.1
5023,3,🆕 Recent Shoppers,1.9,60,2,111.0
5024,3,🆕 Recent Shoppers,2.65,139,1,308.0
5025,3,🆕 Recent Shoppers,2.2,27,1,109.2
5026,1,😴 At-Risk/Dormant,1.95,188,1,160.0
5027,3,🆕 Recent Shoppers,1.9,61,1,65.0
5028,3,🆕 Recent Shoppers,2.65,180,1,296.0
5029,1,😴 At-Risk/Dormant,1.95,190,1,176.0
5030,1,😴 At-Risk/Dormant,1.2999999999999998,235,1,80.0
5031,1,😴 At-Risk/Dormant,1.65,221,1,172.0
5032,3,🆕 Recent Shoppers,2.95,70,1,402.0
5033,0,💎 High-Value Loyalists,3.6,20,4,2215.1
5034,3,🆕 Recent Shoppers,3.6,6,1,840.0
5035,1,😴 At-Risk/Dormant,1.6999999999999995,434,1,200.0
5036,1,😴 At-Risk/Dormant,1.35,311,1,141.8
5037,3,🆕 Recent Shoppers,2.9,27,1,191.0
5038,0,💎 High-Value Loyalists,3.3,44,3,1365.0
5039,3,🆕 Recent Shoppers,2.2,27,1,113.0
5040,3,🆕 Recent Shoppers,2.95,46,2,283.6
5041,1,😴 At-Risk/Dormant,1.2999999999999998,232,1,90.9
5042,3,🆕 Recent Shoppers,3.6,4,2,656.0
5043,1,😴 At-Risk/Dormant,2.35,255,1,346.5
5044,3,🆕 Recent Shoppers,3.25,20,1,390.0
5045,3,🆕 Recent Shoppers,3.25,13,2,268.0
5046,1,😴 At-Risk/Dormant,1.0,301,1,103.6
5047,1,😴 At-Risk/Dormant,1.65,239,1,139.6
5048,0,💎 High-Value Loyalists,2.9,32,2,194.0
5049,1,😴 At-Risk/Dormant,1.2999999999999998,247,1,138.0
5050,1,😴 At-Risk/Dormant,1.0,295,1,103.0
5051,3,🆕 Recent Shoppers,2.25,41,1,187.0
5052,3,🆕 Recent Shoppers,2.6,75,1,250.0
5053,3,🆕 Recent Shoppers,2.65,171,1,318.0
5054,1,😴 At-Risk/Dormant,1.0,278,1,118.0
5055,3,🆕 Recent Shoppers,2.95,41,1,283.0
5056,3,🆕 Recent Shoppers,2.65,196,1,324.0
5057,1,😴 At-Risk/Dormant,1.65,248,1,174.0
5058,3,🆕 Recent Shoppers,2.2,22,1,122.0
5059,3,🆕 Recent Shoppers,3.6,6,1,730.0
5060,1,😴 At-Risk/Dormant,1.6,124,1,124.0
5061,0,💎 High-Value Loyalists,3.0,139,2,663.0
5062,0,💎 High-Value Loyalists,3.0,100,2,1065.0
5063,0,💎 High-Value Loyalists,2.9,20,2,221.5
5064,3,🆕 Recent Shoppers,3.0,127,2,1400.0
5065,1,😴 At-Risk/Dormant,2.0,260,1,223.8
5066,3,🆕 Recent Shoppers,2.25,53,1,182.0
5067,1,😴 At-Risk/Dormant,1.65,259,1,184.0
5068,1,😴 At-Risk/Dormant,2.0,251,1,204.2
5069,1,😴 At-Risk/Dormant,1.0,285,1,80.0
5070,1,😴 At-Risk/Dormant,1.95,204,1,162.0
5071,1,😴 At-Risk/Dormant,2.0,250,1,202.0
5072,1,😴 At-Risk/Dormant,1.35,308,1,170.0
5073,3,🆕 Recent Shoppers,2.6,84,1,191.0
5074,0,💎 High-Value Loyalists,3.25,34,2,311.0
5075,0,💎 High-Value Loyalists,3.3,53,4,2467.7
5076,3,🆕 Recent Shoppers,3.6,20,2,559.5
5077,3,🆕 Recent Shoppers,3.6,13,1,630.0
5078,1,😴 At-Risk/Dormant,1.2999999999999998,257,1,108.0
5079,3,🆕 Recent Shoppers,3.6,34,1,434.0
5080,3,🆕 Recent Shoppers,2.3,109,1,236.0
5081,3,🆕 Recent Shoppers,3.25,33,1,344.0
5082,1,😴 At-Risk/Dormant,1.6,215,1,56.3
5083,3,🆕 Recent Shoppers,2.6,83,1,250.0
5084,1,😴 At-Risk/Dormant,2.35,228,2,312.3
5085,3,🆕 Recent Shoppers,2.9,33,1,232.0
5086,1,😴 At-Risk/Dormant,2.35,261,1,292.6
5087,1,😴 At-Risk/Dormant,2.0,231,1,238.0
5088,1,😴 At-Risk/Dormant,2.4,370,1,478.0
5089,1,😴 At-Risk/Dormant,1.65,242,1,167.0
5090,1,😴 At-Risk/Dormant,1.2999999999999998,245,1,76.5
5091,3,🆕 Recent Shoppers,3.3,75,2,492.8
5092,3,🆕 Recent Shoppers,2.2,2,1,74.0
5093,3,🆕 Recent Shoppers,2.9,26,1,216.0
5094,3,🆕 Recent Shoppers,2.6,66,1,237.0
5095,3,🆕 Recent Shoppers,2.9,27,1,250.0
5096,3,🆕 Recent Shoppers,3.3,68,1,456.0
5097,2,🛒 Regular Customers,2.4,270,1,2163.0
5098,3,🆕 Recent Shoppers,2.95,72,2,362.0
5099,3,🆕 Recent Shoppers,2.25,74,1,169.5
5100,1,😴 At-Risk/Dormant,2.0,244,1,212.0
5101,0,💎 High-Value Loyalists,3.3,41,2,1663.0
5102,1,😴 At-Risk/Dormant,1.6999999999999995,274,1,196.0
5103,3,🆕 Recent Shoppers,2.65,121,1,270.0
5104,0,💎 High-Value Loyalists,3.6,27,2,557.0
5105,3,🆕 Recent Shoppers,2.6,81,1,200.0
5106,1,😴 At-Risk/Dormant,1.95,208,1,164.0
5107,1,😴 At-Risk/Dormant,1.65,235,1,182.0
5108,1,😴 At-Risk/Dormant,1.6,107,1,136.0
5109,1,😴 At-Risk/Dormant,2.3,190,1,190.4
5110,1,😴 At-Risk/Dormant,1.95,132,1,160.4
5111,1,😴 At-Risk/Dormant,1.2999999999999998,250,1,137.0
5112,3,🆕 Recent Shoppers,2.65,140,1,326.0
5113,1,😴 At-Risk/Dormant,1.0,320,1,128.0
5114,1,😴 At-Risk/Dormant,1.6999999999999995,272,1,203.6
5115,3,🆕 Recent Shoppers,2.6,76,1,215.5
5116,1,😴 At-Risk/Dormant,1.6,171,1,126.1
5117,1,😴 At-Risk/Dormant,1.0,295,1,90.0
5118,3,🆕 Recent Shoppers,1.9,59,1,106.0
5119,3,🆕 Recent Shoppers,1.95,109,1,152.0
5120,3,🆕 Recent Shoppers,2.55,27,1,166.0
5121,3,🆕 Recent Shoppers,3.3,46,1,572.0
5122,1,😴 At-Risk/Dormant,2.35,244,1,380.0
5123,0,💎 High-Value Loyalists,3.3,38,4,3627.4
5124,3,🆕 Recent Shoppers,3.25,28,1,312.0
5125,1,😴 At-Risk/Dormant,1.6,165,1,111.8
5126,1,😴 At-Risk/Dormant,2.3,212,1,207.5
5127,3,🆕 Recent Shoppers,2.55,27,1,186.0
5128,1,😴 At-Risk/Dormant,1.65,217,1,162.0
5129,0,💎 High-Value Loyalists,3.6,33,3,447.7
5130,3,🆕 Recent Shoppers,3.25,27,1,302.0
5131,0,💎 High-Value Loyalists,2.25,76,2,176.0
5132,3,🆕 Recent Shoppers,3.25,17,1,332.0
5133,1,😴 At-Risk/Dormant,1.6,113,1,80.3
5134,1,😴 At-Risk/Dormant,1.65,269,1,173.0
5135,3,🆕 Recent Shoppers,2.65,183,1,258.0
5136,1,😴 At-Risk/Dormant,1.65,259,1,169.0
5137,1,😴 At-Risk/Dormant,1.0,270,1,100.0
5138,3,🆕 Recent Shoppers,1.9,55,1,138.0
5139,1,😴 At-Risk/Dormant,1.6,132,1,132.0
5140,1,😴 At-Risk/Dormant,1.6999999999999995,271,1,224.0
5141,3,🆕 Recent Shoppers,2.6,47,1,220.0
5142,0,💎 High-Value Loyalists,3.3,52,2,536.4
5143,0,💎 High-Value Loyalists,3.25,21,2,322.3
5144,1,😴 At-Risk/Dormant,1.0,450,1,72.0
5145,3,🆕 Recent Shoppers,2.3,126,1,198.9
5146,1,😴 At-Risk/Dormant,1.0,275,1,114.0
5147,1,😴 At-Risk/Dormant,1.2999999999999998,246,1,85.9
5148,3,🆕 Recent Shoppers,3.25,34,1,275.0
5149,0,💎 High-Value Loyalists,3.6,20,4,2010.7
5150,3,🆕 Recent Shoppers,2.9,20,1,251.0
5151,3,🆕 Recent Shoppers,2.3,145,1,252.0
5152,0,💎 High-Value Loyalists,3.6,20,2,2061.7
5153,3,🆕 Recent Shoppers,3.25,18,1,400.0
5154,1,😴 At-Risk/Dormant,1.35,302,2,139.0
5155,1,😴 At-Risk/Dormant,1.0,277,1,122.9
5156,3,🆕 Recent Shoppers,1.9,91,1,132.0
5157,2,🛒 Regular Customers,3.3,92,2,6435.1
5158,1,😴 At-Risk/Dormant,1.0,398,1,106.0
5159,3,🆕 Recent Shoppers,2.3,153,1,194.4
5160,1,😴 At-Risk/Dormant,2.35,268,1,293.0
5161,1,😴 At-Risk/Dormant,1.35,440,1,148.0
5162,1,😴 At-Risk/Dormant,1.65,238,1,187.3
5163,3,🆕 Recent Shoppers,2.3,132,1,228.0
5164,3,🆕 Recent Shoppers,2.55,34,1,140.5
5165,3,🆕 Recent Shoppers,3.0,198,1,684.0
5166,3,🆕 Recent Shoppers,2.9,6,1,200.0
5167,3,🆕 Recent Shoppers,3.3,58,1,732.0
5168,3,🆕 Recent Shoppers,3.25,20,1,295.0
5169,0,💎 High-Value Loyalists,2.65,126,3,270.5
5170,3,🆕 Recent Shoppers,3.6,20,1,438.0
5171,3,🆕 Recent Shoppers,3.25,13,1,260.0
5172,3,🆕 Recent Shoppers,2.6,78,1,206.0
5173,0,💎 High-Value Loyalists,3.25,20,2,319.3
5174,1,😴 At-Risk/Dormant,1.6,200,1,134.0
5175,3,🆕 Recent Shoppers,2.9,24,1,200.0
5176,2,🛒 Regular Customers,3.6,20,1,1940.0
5177,1,😴 At-Risk/Dormant,1.95,180,1,154.0
5178,1,😴 At-Risk/Dormant,1.2999999999999998,267,1,94.9
5179,3,🆕 Recent Shoppers,2.65,160,1,263.4
5180,1,😴 At-Risk/Dormant,2.4,290,1,1072.4
5181,1,😴 At-Risk/Dormant,1.2999999999999998,261,1,124.0
5182,2,🛒 Regular Customers,3.0,115,3,4945.5
5183,1,😴 At-Risk/Dormant,1.65,267,1,146.0
5184,0,💎 High-Value Loyalists,3.6,6,4,3742.6
5185,3,🆕 Recent Shoppers,2.65,132,1,384.0
5186,3,🆕 Recent Shoppers,2.55,20,1,166.0
5187,3,🆕 Recent Shoppers,1.9,84,1,128.0
5188,1,😴 At-Risk/Dormant,2.35,259,1,310.0
5189,1,😴 At-Risk/Dormant,1.0,419,1,86.4
5190,3,🆕 Recent Shoppers,2.3,111,1,198.0
5191,1,😴 At-Risk/Dormant,1.0,304,1,63.0
5192,3,🆕 Recent Shoppers,2.6,80,1,222.0
5193,1,😴 At-Risk/Dormant,2.3,175,1,212.0
5194,1,😴 At-Risk/Dormant,1.65,234,1,170.0
5195,1,😴 At-Risk/Dormant,1.6,108,1,116.0
5196,3,🆕 Recent Shoppers,3.0,139,1,910.4
5197,1,😴 At-Risk/Dormant,1.35,303,1,168.0
5198,3,🆕 Recent Shoppers,2.2,20,1,87.0
5199,1,😴 At-Risk/Dormant,1.0,358,1,96.0
5200,3,🆕 Recent Shoppers,3.0,151,1,935.7
5201,0,💎 High-Value Loyalists,2.3,160,2,200.8
5202,0,💎 High-Value Loyalists,2.65,180,2,272.0
5203,0,💎 High-Value Loyalists,2.95,58,3,403.7
5204,1,😴 At-Risk/Dormant,1.35,284,1,169.9
5205,1,😴 At-Risk/Dormant,2.7,269,1,1007.0
5206,3,🆕 Recent Shoppers,1.9,35,1,88.0
5207,1,😴 At-Risk/Dormant,1.95,168,1,162.0
5208,1,😴 At-Risk/Dormant,1.35,305,1,164.5
5209,1,😴 At-Risk/Dormant,1.65,259,1,154.0
5210,3,🆕 Recent Shoppers,3.25,27,1,290.0
5211,3,🆕 Recent Shoppers,1.95,133,1,152.0
5212,3,🆕 Recent Shoppers,2.9,29,1,200.0
5213,1,😴 At-Risk/Dormant,1.0,343,1,102.0
5214,1,😴 At-Risk/Dormant,2.35,235,1,420.0
5215,3,🆕 Recent Shoppers,2.55,17,1,160.0
5216,3,🆕 Recent Shoppers,2.25,86,1,146.0
5217,1,😴 At-Risk/Dormant,2.4,286,1,554.3
5218,3,🆕 Recent Shoppers,2.3,167,1,240.0
5219,3,🆕 Recent Shoppers,2.95,80,1,316.0
5220,1,😴 At-Risk/Dormant,1.6,161,1,21.4
5221,3,🆕 Recent Shoppers,3.3,63,2,499.0
5222,3,🆕 Recent Shoppers,1.9,69,1,46.0
5223,0,💎 High-Value Loyalists,2.7,251,2,727.0
5224,1,😴 At-Risk/Dormant,1.0,270,1,84.0
5225,0,💎 High-Value Loyalists,3.6,6,5,1418.0
5226,1,😴 At-Risk/Dormant,1.2999999999999998,255,1,47.0
5227,1,😴 At-Risk/Dormant,1.6,144,1,24.0
5228,0,💎 High-Value Loyalists,3.25,2,2,264.0
5229,3,🆕 Recent Shoppers,1.9,41,1,87.0
5230,1,😴 At-Risk/Dormant,1.65,258,1,161.0
5231,3,🆕 Recent Shoppers,2.3,124,1,250.0
5232,1,😴 At-Risk/Dormant,2.0,250,1,226.2
5233,1,😴 At-Risk/Dormant,1.2999999999999998,254,1,95.4
5234,1,😴 At-Risk/Dormant,1.65,246,1,162.0
5235,1,😴 At-Risk/Dormant,1.65,225,1,180.8
5236,2,🛒 Regular Customers,3.6,11,3,4588.0
5237,1,😴 At-Risk/Dormant,1.0,312,1,124.0
5238,3,🆕 Recent Shoppers,2.7,229,1,630.0
5239,1,😴 At-Risk/Dormant,1.35,321,1,183.0
5240,1,😴 At-Risk/Dormant,1.2999999999999998,249,1,138.0
5241,3,🆕 Recent Shoppers,2.25,84,1,166.0
5242,3,🆕 Recent Shoppers,2.55,17,1,178.0
5243,0,💎 High-Value Loyalists,3.6,27,3,1233.0
5244,1,😴 At-Risk/Dormant,1.65,249,1,176.0
5245,2,🛒 Regular Customers,2.7,255,1,4960.0
5246,3,🆕 Recent Shoppers,2.9,27,1,194.0
5247,0,💎 High-Value Loyalists,3.0,111,2,964.0
5248,3,🆕 Recent Shoppers,2.25,61,1,170.0
5249,1,😴 At-Risk/Dormant,1.6999999999999995,272,1,225.0
5250,1,😴 At-Risk/Dormant,1.65,264,1,155.5
5251,3,🆕 Recent Shoppers,2.95,38,1,380.0
5252,3,🆕 Recent Shoppers,2.55,20,1,175.5
5253,3,🆕 Recent Shoppers,2.25,78,1,144.0
5254,3,🆕 Recent Shoppers,2.6,81,1,230.0
5255,1,😴 At-Risk/Dormant,1.2999999999999998,256,1,133.0
5256,3,🆕 Recent Shoppers,2.9,13,1,216.0
5257,1,😴 At-Risk/Dormant,2.4,270,1,466.0
5258,1,😴 At-Risk/Dormant,2.35,262,1,260.0
5259,1,😴 At-Risk/Dormant,1.65,220,1,188.0
5260,1,😴 At-Risk/Dormant,2.05,328,1,264.2
5261,1,😴 At-Risk/Dormant,2.3,205,1,202.0
5262,3,🆕 Recent Shoppers,2.6,69,1,206.0
5263,1,😴 At-Risk/Dormant,1.0,295,1,44.5
5264,3,🆕 Recent Shoppers,2.55,1,1,150.0
5265,1,😴 At-Risk/Dormant,2.7,255,1,682.9
5266,3,🆕 Recent Shoppers,2.65,112,1,357.3
5267,0,💎 High-Value Loyalists,3.25,29,2,282.4
5268,0,💎 High-Value Loyalists,2.05,426,2,261.6
5269,1,😴 At-Risk/Dormant,1.2999999999999998,255,1,74.0
5270,3,🆕 Recent Shoppers,3.0,192,1,454.0
5271,0,💎 High-Value Loyalists,3.25,34,2,415.3
5272,3,🆕 Recent Shoppers,3.25,34,2,318.0
5273,3,🆕 Recent Shoppers,2.55,6,1,144.0
5274,0,💎 High-Value Loyalists,2.9,30,3,239.0
5275,1,😴 At-Risk/Dormant,1.95,207,1,152.0
5276,2,🛒 Regular Customers,2.4,295,1,1206.5
5277,3,🆕 Recent Shoppers,2.6,97,1,224.0
5278,3,🆕 Recent Shoppers,3.25,1,1,324.0
5279,3,🆕 Recent Shoppers,3.0,101,1,800.0
5280,1,😴 At-Risk/Dormant,1.35,294,1,140.5
5281,3,🆕 Recent Shoppers,2.95,50,1,336.0
5282,1,😴 At-Risk/Dormant,2.0,229,1,208.0
5283,3,🆕 Recent Shoppers,3.6,2,1,468.0
5284,3,🆕 Recent Shoppers,3.25,19,1,308.9
5285,3,🆕 Recent Shoppers,1.95,104,1,158.0
5286,1,😴 At-Risk/Dormant,2.0,218,1,204.0
5287,3,🆕 Recent Shoppers,3.0,197,1,498.0
5288,1,😴 At-Risk/Dormant,1.2999999999999998,233,1,83.3
5289,1,😴 At-Risk/Dormant,1.0,424,1,124.0
5290,1,😴 At-Risk/Dormant,1.65,259,1,161.0
5291,1,😴 At-Risk/Dormant,2.0,261,1,209.0
5292,3,🆕 Recent Shoppers,2.9,2,2,245.8
5293,3,🆕 Recent Shoppers,2.6,45,1,200.0
5294,1,😴 At-Risk/Dormant,1.0,274,1,66.0
5295,3,🆕 Recent Shoppers,3.25,34,1,324.0
5296,1,😴 At-Risk/Dormant,2.35,220,1,341.3
5297,3,🆕 Recent Shoppers,2.25,73,1,148.0
5298,1,😴 At-Risk/Dormant,1.6999999999999995,317,1,194.0
5299,1,😴 At-Risk/Dormant,1.6,176,1,121.5
5300,1,😴 At-Risk/Dormant,1.35,272,1,145.0
5301,1,😴 At-Risk/Dormant,1.2999999999999998,253,1,25.0
5302,3,🆕 Recent Shoppers,2.9,29,1,194.0
5303,0,💎 High-Value Loyalists,3.6,20,10,1323.2
5304,1,😴 At-Risk/Dormant,1.0,303,1,119.9
5305,1,😴 At-Risk/Dormant,1.0,358,1,108.8
5306,0,💎 High-Value Loyalists,3.3,48,3,3227.0
5307,0,💎 High-Value Loyalists,2.9,27,2,195.0
5308,3,🆕 Recent Shoppers,3.0,107,2,632.0
5309,1,😴 At-Risk/Dormant,2.3,175,1,224.0
5310,0,💎 High-Value Loyalists,3.6,32,2,1462.0
5311,3,🆕 Recent Shoppers,2.65,166,1,370.0
5312,1,😴 At-Risk/Dormant,1.35,319,1,146.0
5313,3,🆕 Recent Shoppers,1.9,99,1,130.0
5314,0,💎 High-Value Loyalists,2.95,59,2,410.0
5315,0,💎 High-Value Loyalists,2.55,27,2,154.7
5316,0,💎 High-Value Loyalists,2.6,40,5,224.0
5317,3,🆕 Recent Shoppers,2.25,61,1,158.0
5318,3,🆕 Recent Shoppers,1.95,124,1,176.0
5319,0,💎 High-Value Loyalists,3.6,15,2,1000.0
5320,3,🆕 Recent Shoppers,3.6,20,1,698.0
5321,1,😴 At-Risk/Dormant,1.95,197,1,150.0
5322,0,💎 High-Value Loyalists,1.95,121,3,143.0
5323,1,😴 At-Risk/Dormant,1.6,155,1,126.0
5324,1,😴 At-Risk/Dormant,1.6999999999999995,288,1,198.0
5325,3,🆕 Recent Shoppers,3.3,72,1,500.0
5326,3,🆕 Recent Shoppers,2.3,132,1,231.3
5327,1,😴 At-Risk/Dormant,1.65,264,2,152.0
5328,1,😴 At-Risk/Dormant,1.2999999999999998,262,1,138.0
5329,3,🆕 Recent Shoppers,1.95,103,1,152.0
5330,3,🆕 Recent Shoppers,2.25,90,1,180.0
5331,3,🆕 Recent Shoppers,2.2,15,1,96.0
5332,1,😴 At-Risk/Dormant,1.0,430,1,105.0
5333,0,💎 High-Value Loyalists,2.7,237,2,871.0
5334,3,🆕 Recent Shoppers,3.6,19,1,1116.0
5335,3,🆕 Recent Shoppers,3.3,79,2,1133.0
5336,3,🆕 Recent Shoppers,2.65,207,1,322.0
5337,3,🆕 Recent Shoppers,2.95,41,1,387.0
5338,1,😴 At-Risk/Dormant,2.0,241,1,236.0
5339,3,🆕 Recent Shoppers,1.95,123,1,166.0
5340,1,😴 At-Risk/Dormant,1.0,270,1,131.0
5341,1,😴 At-Risk/Dormant,2.0,245,1,198.0
5342,2,🛒 Regular Customers,3.0,118,2,3467.0
5343,0,💎 High-Value Loyalists,3.6,28,2,462.0
5344,3,🆕 Recent Shoppers,1.95,129,1,140.0
5345,1,😴 At-Risk/Dormant,1.35,315,1,180.0
5346,1,😴 At-Risk/Dormant,1.35,305,1,153.0
5347,3,🆕 Recent Shoppers,2.6,51,1,242.0
5348,0,💎 High-Value Loyalists,3.25,20,3,307.1
5349,1,😴 At-Risk/Dormant,1.65,269,1,155.0
5350,3,🆕 Recent Shoppers,3.3,41,1,449.0
5351,3,🆕 Recent Shoppers,1.9,90,1,134.0
5352,3,🆕 Recent Shoppers,3.0,155,1,704.0
5353,3,🆕 Recent Shoppers,2.6,66,1,247.5
5354,1,😴 At-Risk/Dormant,1.35,319,1,162.0
5355,1,😴 At-Risk/Dormant,2.3,193,1,234.0
5356,1,😴 At-Risk/Dormant,2.0,247,1,250.0
5357,0,💎 High-Value Loyalists,2.65,171,2,274.0
5358,1,😴 At-Risk/Dormant,1.2999999999999998,261,1,135.0
5359,3,🆕 Recent Shoppers,2.25,55,1,149.6
5360,1,😴 At-Risk/Dormant,2.0,241,1,237.4
5361,1,😴 At-Risk/Dormant,1.35,270,1,174.0
5362,1,😴 At-Risk/Dormant,1.0,318,1,104.0
5363,2,🛒 Regular Customers,3.6,27,1,1588.0
5364,1,😴 At-Risk/Dormant,1.0,300,1,73.0
5365,3,🆕 Recent Shoppers,2.3,115,1,252.0
5366,1,😴 At-Risk/Dormant,2.3,199,1,192.0
5367,3,🆕 Recent Shoppers,2.25,74,1,154.0
5368,3,🆕 Recent Shoppers,3.0,202,2,512.0
5369,0,💎 High-Value Loyalists,3.25,27,2,258.0
5370,1,😴 At-Risk/Dormant,1.0,309,1,114.0
5371,3,🆕 Recent Shoppers,3.0,104,1,1088.0
5372,1,😴 At-Risk/Dormant,1.95,214,1,160.0
5373,1,😴 At-Risk/Dormant,1.2999999999999998,243,1,102.0
5374,3,🆕 Recent Shoppers,1.95,111,1,172.0
5375,1,😴 At-Risk/Dormant,1.65,265,1,162.3
5376,1,😴 At-Risk/Dormant,2.35,252,1,292.0
5377,1,😴 At-Risk/Dormant,2.7,252,1,1005.0
5378,3,🆕 Recent Shoppers,2.9,15,1,194.0
5379,3,🆕 Recent Shoppers,3.0,138,1,590.0
5380,3,🆕 Recent Shoppers,1.95,125,1,165.2
5381,1,😴 At-Risk/Dormant,1.6,184,1,104.8
5382,3,🆕 Recent Shoppers,2.25,86,1,150.0
5383,0,💎 High-Value Loyalists,2.6,98,2,210.0
5384,1,😴 At-Risk/Dormant,1.65,251,1,153.0
5385,3,🆕 Recent Shoppers,2.95,78,1,398.0
5386,3,🆕 Recent Shoppers,2.3,159,1,217.2
5387,1,😴 At-Risk/Dormant,1.35,514,1,178.0
5388,1,😴 At-Risk/Dormant,1.95,162,1,166.0
5389,1,😴 At-Risk/Dormant,1.95,183,1,152.0
5390,1,😴 At-Risk/Dormant,1.2999999999999998,261,1,127.0
5391,1,😴 At-Risk/Dormant,1.2999999999999998,253,1,112.0
5392,1,😴 At-Risk/Dormant,1.2999999999999998,269,1,88.0
5393,0,💎 High-Value Loyalists,3.0,117,3,805.7
5394,3,🆕 Recent Shoppers,2.9,27,1,211.0
5395,0,💎 High-Value Loyalists,3.6,13,3,476.0
5396,1,😴 At-Risk/Dormant,2.35,220,1,320.0
5397,3,🆕 Recent Shoppers,2.3,103,1,225.0
5398,1,😴 At-Risk/Dormant,1.0,274,1,50.0
5399,1,😴 At-Risk/Dormant,1.2999999999999998,251,1,80.0
5400,1,😴 At-Risk/Dormant,1.95,173,1,174.0
5401,3,🆕 Recent Shoppers,2.25,90,1,146.0
5402,2,🛒 Regular Customers,3.6,20,1,1968.0
